batch,response_id,slot,original_filename,local_path,sha256,bytes,mime,bucket,storage_path,status,public_url,notes
1,9vvvyrr0ujb0yx3kon29vvvyrr0lorwo,front,IMG_1066.jpeg,9vvvyrr0ujb0yx3kon29vvvyrr0lorwo/cc10407682fc-IMG_1066.jpeg,a4bcb600db5dfe53f991308ae7fc090ff1118bb48645559cbd4ed86ef8401987,5907119,image/jpeg,photos,typeform-2024/9vvvyrr0ujb0yx3kon29vvvyrr0lorwo/front.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/9vvvyrr0ujb0yx3kon29vvvyrr0lorwo/front.jpeg,
1,abywwgj05zka1exlgafhq4sabywwgjj2,rear,46E6E5BA_5932_4471_8724_3D7937208AE5.jpeg,abywwgj05zka1exlgafhq4sabywwgjj2/0a4fa60dcadd-46E6E5BA_5932_4471_8724_3D7937208AE5.jpeg,9cd5f3aad64fefb9ffa1bc61f6759c0cc448bc4b034f6303a1b50163cedee2a3,1403832,image/jpeg,photos,typeform-2024/abywwgj05zka1exlgafhq4sabywwgjj2/rear.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/abywwgj05zka1exlgafhq4sabywwgjj2/rear.jpeg,
1,abywwgj05zka1exlgafhq4sabywwgjj2,portrait,6F69A073_9CFA_4631_8201_3A58F82F404F.jpeg,abywwgj05zka1exlgafhq4sabywwgjj2/1a1ad1035b3c-6F69A073_9CFA_4631_8201_3A58F82F404F.jpeg,e7533f498ce7add7417711e64ec196978ffc772656129748fc200eb8c591b01e,24929,image/jpeg,photos,typeform-2024/abywwgj05zka1exlgafhq4sabywwgjj2/portrait.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/abywwgj05zka1exlgafhq4sabywwgjj2/portrait.jpeg,
1,abywwgj05zka1exlgafhq4sabywwgjj2,front,B2AEE1B4_63CD_4649_83EC_D6AD15B25598.jpeg,abywwgj05zka1exlgafhq4sabywwgjj2/cc42084a5ad7-B2AEE1B4_63CD_4649_83EC_D6AD15B25598.jpeg,ff89ba8b649c5b47888205aa85db23546d417b5d44254ae6b030daad4209e1dd,303375,image/jpeg,photos,typeform-2024/abywwgj05zka1exlgafhq4sabywwgjj2/front.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/abywwgj05zka1exlgafhq4sabywwgjj2/front.jpeg,
1,abywwgj05zka1exlgafhq4sabywwgjj2,cv,trim.3633D0EE_C771_4CC2_B7DB_39B491F43208.MOV,abywwgj05zka1exlgafhq4sabywwgjj2/d4ef2e20766f-trim.3633D0EE_C771_4CC2_B7DB_39B491F43208.MOV,1ef2ddfe3e83e0b6d6ec1f2a030f8c37096c278133275c6ece08a41b0b3af465,9294622,video/quicktime,media,typeform-2024/abywwgj05zka1exlgafhq4sabywwgjj2/cv.mov,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/media/typeform-2024/abywwgj05zka1exlgafhq4sabywwgjj2/cv.mov,"non-document in CV slot, routed to photos bucket"
1,alnpt7ht3xgbialnwx8b0cdlyu7b1ogn,front,IMG_20240530_WA0001.jpg,alnpt7ht3xgbialnwx8b0cdlyu7b1ogn/5c5f865c006a-IMG_20240615_WA0000front.jpg,6d2242e591753f05354c49b10f669c49dbf521140e484115badbd4db01afc488,112852,image/jpeg,photos,typeform-2024/alnpt7ht3xgbialnwx8b0cdlyu7b1ogn/front.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/alnpt7ht3xgbialnwx8b0cdlyu7b1ogn/front.jpg,"named front, export said portrait and rear, name wins (--relaxed); kept over 1 weaker claim(s) to this slot"
1,alnpt7ht3xgbialnwx8b0cdlyu7b1ogn,portrait,IMG_20240615_WA0000.jpg,alnpt7ht3xgbialnwx8b0cdlyu7b1ogn/602075424ba4-IMG_20240615_WA0000.jpg,6d2242e591753f05354c49b10f669c49dbf521140e484115badbd4db01afc488,112852,image/jpeg,photos,typeform-2024/alnpt7ht3xgbialnwx8b0cdlyu7b1ogn/portrait.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/alnpt7ht3xgbialnwx8b0cdlyu7b1ogn/portrait.jpg,"one file filling 2 slots: portrait, rear (--relaxed)"
1,alnpt7ht3xgbialnwx8b0cdlyu7b1ogn,rear,IMG_20240615_WA0000.jpg,alnpt7ht3xgbialnwx8b0cdlyu7b1ogn/602075424ba4-IMG_20240615_WA0000.jpg,6d2242e591753f05354c49b10f669c49dbf521140e484115badbd4db01afc488,112852,image/jpeg,photos,typeform-2024/alnpt7ht3xgbialnwx8b0cdlyu7b1ogn/rear.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/alnpt7ht3xgbialnwx8b0cdlyu7b1ogn/rear.jpg,"one file filling 2 slots: portrait, rear (--relaxed)"
1,alnpt7ht3xgbialnwx8b0cdlyu7b1ogn,cv,AIKINS_KYEI_BAFFOUR_PLAYER_CV.pdf,alnpt7ht3xgbialnwx8b0cdlyu7b1ogn/ad573175b1dd-AIKINS_KYEI_BAFFOUR_PLAYER_CV.pdf,e60e0aee9416337ab5aa5a5057454263dd6d5c08c1a8f54510c2c1d763555cdf,225051,application/pdf,cvs,typeform-2024/alnpt7ht3xgbialnwx8b0cdlyu7b1ogn/cv.pdf,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/cvs/typeform-2024/alnpt7ht3xgbialnwx8b0cdlyu7b1ogn/cv.pdf,
1,aos2it6iwej65a60n10aaos2m0i7z5jr,cv,e4fffbc9_5511_48ac_a92b_09cc5dfe3f22.jpeg,aos2it6iwej65a60n10aaos2m0i7z5jr/18ce7af6f57a-e4fffbc9_5511_48ac_a92b_09cc5dfe3f22.jpeg,22751ba20d7edf366615ba75f3c5644797666cde2077652bdf800ba784c3209a,206294,image/jpeg,photos,typeform-2024/aos2it6iwej65a60n10aaos2m0i7z5jr/cv.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/aos2it6iwej65a60n10aaos2m0i7z5jr/cv.jpeg,"non-document in CV slot, routed to photos bucket"
1,aos2it6iwej65a60n10aaos2m0i7z5jr,front,IMG_1075.jpeg,aos2it6iwej65a60n10aaos2m0i7z5jr/4ced930173b2-IMG_1075front.jpeg,8eefa2deed145e76352e58a54b61ffaf97492d5ac172e32937f1f89efe4c0d00,3286173,image/jpeg,photos,typeform-2024/aos2it6iwej65a60n10aaos2m0i7z5jr/front.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/aos2it6iwej65a60n10aaos2m0i7z5jr/front.jpeg,"slot front read from the name, agrees with the export"
1,aos2it6iwej65a60n10aaos2m0i7z5jr,portrait,e1e653c8_7f43_4081_b3d5_dccc2fdb74e0_Original.jpeg,aos2it6iwej65a60n10aaos2m0i7z5jr/98d6b37eb143-e1e653c8_7f43_4081_b3d5_dccc2fdb74e0_Original.jpeg,54d79c476a76d27f58ba28071fa927075ba075d075b52472995156042f228de7,146812,image/jpeg,photos,typeform-2024/aos2it6iwej65a60n10aaos2m0i7z5jr/portrait.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/aos2it6iwej65a60n10aaos2m0i7z5jr/portrait.jpeg,"one file filling 2 slots: portrait, rear (--relaxed); 2 identical copies dropped, one uploaded"
1,aos2it6iwej65a60n10aaos2m0i7z5jr,rear,e1e653c8_7f43_4081_b3d5_dccc2fdb74e0_Original.jpeg,aos2it6iwej65a60n10aaos2m0i7z5jr/98d6b37eb143-e1e653c8_7f43_4081_b3d5_dccc2fdb74e0_Original.jpeg,54d79c476a76d27f58ba28071fa927075ba075d075b52472995156042f228de7,146812,image/jpeg,photos,typeform-2024/aos2it6iwej65a60n10aaos2m0i7z5jr/rear.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/aos2it6iwej65a60n10aaos2m0i7z5jr/rear.jpeg,"one file filling 2 slots: portrait, rear (--relaxed); 2 identical copies dropped, one uploaded"
1,csf1i9bj4et3ur7bcsfcja4b0ang2aw0,cv,2A314688_3E1C_4EFE_BDCB_2B3DD95FB3E7.jpeg,csf1i9bj4et3ur7bcsfcja4b0ang2aw0/6bfdc08588a9-2A314688_3E1C_4EFE_BDCB_2B3DD95FB3E7.jpeg,c74e7d94d9a17d208f1c67c13c46c9740e92f53dfcded37ab96f02c7844ac743,428683,image/jpeg,photos,typeform-2024/csf1i9bj4et3ur7bcsfcja4b0ang2aw0/cv.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/csf1i9bj4et3ur7bcsfcja4b0ang2aw0/cv.jpeg,"non-document in CV slot, routed to photos bucket"
1,csf1i9bj4et3ur7bcsfcja4b0ang2aw0,rear,IMG_1295.jpeg,csf1i9bj4et3ur7bcsfcja4b0ang2aw0/71555ca25ef6-IMG_1295.jpeg,3573ffacd49fd0d97086bb24e96d9116ba3160eaada88e51ae7b489f07953784,697973,image/jpeg,photos,typeform-2024/csf1i9bj4et3ur7bcsfcja4b0ang2aw0/rear.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/csf1i9bj4et3ur7bcsfcja4b0ang2aw0/rear.jpeg,
1,csf1i9bj4et3ur7bcsfcja4b0ang2aw0,front,IMG_1288.jpeg,csf1i9bj4et3ur7bcsfcja4b0ang2aw0/b1d423fc26dc-IMG_1288.jpeg,2bed5036136484fa8056d31823e61292df38c1012c1d45ee5c5526902e8b3f5d,2251962,image/jpeg,photos,typeform-2024/csf1i9bj4et3ur7bcsfcja4b0ang2aw0/front.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/csf1i9bj4et3ur7bcsfcja4b0ang2aw0/front.jpeg,
1,csf1i9bj4et3ur7bcsfcja4b0ang2aw0,portrait,IMG_0806.jpeg,csf1i9bj4et3ur7bcsfcja4b0ang2aw0/bc9eaf25ee58-IMG_0806.jpeg,90e625124530ae1a729cb33b49b14f4ba607d426e861afca082cd2e22d6957b1,2587019,image/jpeg,photos,typeform-2024/csf1i9bj4et3ur7bcsfcja4b0ang2aw0/portrait.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/csf1i9bj4et3ur7bcsfcja4b0ang2aw0/portrait.jpeg,
1,eavotvpv77xw5j25eavog4evobhgnqwq,portrait,Osei___Portrait_.JPG,eavotvpv77xw5j25eavog4evobhgnqwq/13282561b794-Osei___Portrait_.JPG,d7ce84ecf52ec1e79c1acf92ec6bfda9949532c9800b9a60d6d093d864347660,83005,image/jpeg,photos,typeform-2024/eavotvpv77xw5j25eavog4evobhgnqwq/portrait.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/eavotvpv77xw5j25eavog4evobhgnqwq/portrait.jpg,
1,eavotvpv77xw5j25eavog4evobhgnqwq,rear,Osei___FRV.JPG,eavotvpv77xw5j25eavog4evobhgnqwq/9d929f6474ae-Osei___FRV.JPG,3c6dae12a600dc9ba857817ef5485e10e074b197168e196fd86b8841600e05c8,170476,image/jpeg,photos,typeform-2024/eavotvpv77xw5j25eavog4evobhgnqwq/rear.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/eavotvpv77xw5j25eavog4evobhgnqwq/rear.jpg,
1,eavotvpv77xw5j25eavog4evobhgnqwq,cv,NANA_KOJO_OSEI_CV.pdf,eavotvpv77xw5j25eavog4evobhgnqwq/b09bc187ac1b-NANA_KOJO_OSEI_CV.pdf,73110592c5db0cb715173cbd606a53bdf9cd0b69e92f3c0f0fae0951e344d1a8,126634,application/pdf,cvs,typeform-2024/eavotvpv77xw5j25eavog4evobhgnqwq/cv.pdf,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/cvs/typeform-2024/eavotvpv77xw5j25eavog4evobhgnqwq/cv.pdf,
1,eavotvpv77xw5j25eavog4evobhgnqwq,front,Osei___FFV.JPG,eavotvpv77xw5j25eavog4evobhgnqwq/f3d732468b35-Osei___FFV.JPG,aaa69c0e3b28f62fcaf6cfcbc36a60d2083a198f31dd29f61b349d05528104e9,148710,image/jpeg,photos,typeform-2024/eavotvpv77xw5j25eavog4evobhgnqwq/front.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/eavotvpv77xw5j25eavog4evobhgnqwq/front.jpg,
1,ggudel8hmdjgnjwbggudel805btovyv5,rear,IMG_1714.jpeg,ggudel8hmdjgnjwbggudel805btovyv5/5dd65c9beb85-IMG_1714.jpeg,358caa8bda0262273f2910d5687798d5d1d10eb1ce3024c7616a35ee075c06bf,191305,image/jpeg,photos,typeform-2024/ggudel8hmdjgnjwbggudel805btovyv5/rear.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/ggudel8hmdjgnjwbggudel805btovyv5/rear.jpeg,
1,ggudel8hmdjgnjwbggudel805btovyv5,front,IMG_0644.jpeg,ggudel8hmdjgnjwbggudel805btovyv5/ac57abeb240d-IMG_0644.jpeg,33568897c946fbc1c28fe57aa1db56883bdab460b82f3a862c1730924ab938ca,578313,image/jpeg,photos,typeform-2024/ggudel8hmdjgnjwbggudel805btovyv5/front.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/ggudel8hmdjgnjwbggudel805btovyv5/front.jpeg,
1,ggudel8hmdjgnjwbggudel805btovyv5,cv,IMG_0715.jpeg,ggudel8hmdjgnjwbggudel805btovyv5/d5a6e4c8b291-IMG_0715.jpeg,5f80e53a5b0f1c9027aa0c9dc050e27d6710ebcbf6a35a5798a843cd9eb66ac7,624674,image/jpeg,photos,typeform-2024/ggudel8hmdjgnjwbggudel805btovyv5/cv.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/ggudel8hmdjgnjwbggudel805btovyv5/cv.jpeg,"non-document in CV slot, routed to photos bucket"
1,ggudel8hmdjgnjwbggudel805btovyv5,portrait,IMG_0717.jpeg,ggudel8hmdjgnjwbggudel805btovyv5/eefcc56dd2f8-IMG_0717.jpeg,03aa6ab1d3409d3108247a14a61343a002535f66eb9ef6754f90e7163bc89c90,152705,image/jpeg,photos,typeform-2024/ggudel8hmdjgnjwbggudel805btovyv5/portrait.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/ggudel8hmdjgnjwbggudel805btovyv5/portrait.jpeg,
1,gw2e7q88qds1isvdqbnxdvgw2e7hqipt,front,Alhassan_FFV.jpg,gw2e7q88qds1isvdqbnxdvgw2e7hqipt/42c32d42e2a6-Alhassan_FFV.jpg,5768c583dd67f91650036365a28fcf1911290b4fe845e83a5ba4e8632b366995,133338,image/jpeg,photos,typeform-2024/gw2e7q88qds1isvdqbnxdvgw2e7hqipt/front.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/gw2e7q88qds1isvdqbnxdvgw2e7hqipt/front.jpg,
1,gw2e7q88qds1isvdqbnxdvgw2e7hqipt,cv,Football_CV.docx,gw2e7q88qds1isvdqbnxdvgw2e7hqipt/559183f5cf0a-Football_CV.docx,29a3f60e3ec7134f7e7346cd824cab70a8ca88637d424dee54c813a8d13d86a9,15893,application/vnd.openxmlformats-officedocument.wordprocessingml.document,cvs,typeform-2024/gw2e7q88qds1isvdqbnxdvgw2e7hqipt/cv.docx,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/cvs/typeform-2024/gw2e7q88qds1isvdqbnxdvgw2e7hqipt/cv.docx,
1,gw2e7q88qds1isvdqbnxdvgw2e7hqipt,portrait,Alhassan_potrait.jpg,gw2e7q88qds1isvdqbnxdvgw2e7hqipt/697c1377ef40-Alhassan_potrait.jpg,063744bf4bf37b1775da5ca37b752fe41c8bc51cd0f59a13b164bbc99b6910d3,102709,image/jpeg,photos,typeform-2024/gw2e7q88qds1isvdqbnxdvgw2e7hqipt/portrait.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/gw2e7q88qds1isvdqbnxdvgw2e7hqipt/portrait.jpg,
1,gw2e7q88qds1isvdqbnxdvgw2e7hqipt,rear,Alhassan_FRV.jpg,gw2e7q88qds1isvdqbnxdvgw2e7hqipt/8f915c726c3f-Alhassan_FRV.jpg,5768c583dd67f91650036365a28fcf1911290b4fe845e83a5ba4e8632b366995,133338,image/jpeg,photos,typeform-2024/gw2e7q88qds1isvdqbnxdvgw2e7hqipt/rear.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/gw2e7q88qds1isvdqbnxdvgw2e7hqipt/rear.jpg,
1,hp9fnusqoezmjao1fxhp9f4lk5z71v91,cv,E8CC9C6F_39E1_45D1_92A9_F9457322ADE3.jpeg,hp9fnusqoezmjao1fxhp9f4lk5z71v91/3920c4d7d810-E8CC9C6F_39E1_45D1_92A9_F9457322ADE3.jpeg,b9c427c8dfd7bc352ea84a5092d3ffd725a468e91d4dd6aa35085631f28280e2,183541,image/jpeg,photos,typeform-2024/hp9fnusqoezmjao1fxhp9f4lk5z71v91/cv.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/hp9fnusqoezmjao1fxhp9f4lk5z71v91/cv.jpeg,"non-document in CV slot, routed to photos bucket"
1,hp9fnusqoezmjao1fxhp9f4lk5z71v91,front,CB5F2A5E_CEF2_47E8_A868_0B7B3FB3F640.jpeg,hp9fnusqoezmjao1fxhp9f4lk5z71v91/b2253d0da816-CB5F2A5E_CEF2_47E8_A868_0B7B3FB3F640.jpeg,feceb6e5d4b51096341d5f94258d6b14534c19fe88a11c85c2547a341f3036cb,190988,image/jpeg,photos,typeform-2024/hp9fnusqoezmjao1fxhp9f4lk5z71v91/front.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/hp9fnusqoezmjao1fxhp9f4lk5z71v91/front.jpeg,
1,hp9fnusqoezmjao1fxhp9f4lk5z71v91,rear,81AE263A_F34D_480E_BB99_63EF72023355.jpeg,hp9fnusqoezmjao1fxhp9f4lk5z71v91/bfbed56c8811-81AE263A_F34D_480E_BB99_63EF72023355.jpeg,c7673d5c1624ca3f117c6017a7f807c8991884e8763cf2e59647a59fccaa75c1,51647,image/jpeg,photos,typeform-2024/hp9fnusqoezmjao1fxhp9f4lk5z71v91/rear.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/hp9fnusqoezmjao1fxhp9f4lk5z71v91/rear.jpeg,
1,hp9fnusqoezmjao1fxhp9f4lk5z71v91,portrait,C6630A7F_A396_4D74_A4B0_C96AF1E11843.jpeg,hp9fnusqoezmjao1fxhp9f4lk5z71v91/e837b03fc1b4-C6630A7F_A396_4D74_A4B0_C96AF1E11843.jpeg,39eaa59c199d988fc9ac91c9e872d8719b2829c14fa3d18187d806219018f4a6,26337,image/jpeg,photos,typeform-2024/hp9fnusqoezmjao1fxhp9f4lk5z71v91/portrait.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/hp9fnusqoezmjao1fxhp9f4lk5z71v91/portrait.jpeg,
1,jn5wwtjze9o3asjn5wwr9ryvvwg7ti6h,rear,8B23B6A5_B656_4734_ABAF_0D079B8E0BEC.jpeg,jn5wwtjze9o3asjn5wwr9ryvvwg7ti6h/1a5e52eb487f-8B23B6A5_B656_4734_ABAF_0D079B8E0BEC.jpeg,e4876d1ea85d4f0799e0fbf0dfa89b3f44e2d55f6e5293f019c17a95802d2a21,2252764,image/jpeg,photos,typeform-2024/jn5wwtjze9o3asjn5wwr9ryvvwg7ti6h/rear.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/jn5wwtjze9o3asjn5wwr9ryvvwg7ti6h/rear.jpeg,
1,jn5wwtjze9o3asjn5wwr9ryvvwg7ti6h,portrait,0D64EEBF_0139_4164_8E75_E100D89ED2E9.jpeg,jn5wwtjze9o3asjn5wwr9ryvvwg7ti6h/29b7cf7bb814-0D64EEBF_0139_4164_8E75_E100D89ED2E9.jpeg,d9969ae5b18a7e62e8c5e97ef5f0d9099bd7ee9a29a657075bf43570dc3fbf03,1678004,image/jpeg,photos,typeform-2024/jn5wwtjze9o3asjn5wwr9ryvvwg7ti6h/portrait.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/jn5wwtjze9o3asjn5wwr9ryvvwg7ti6h/portrait.jpeg,
1,jn5wwtjze9o3asjn5wwr9ryvvwg7ti6h,front,00330B6B_8F90_4413_9ACD_6113ECEB4DCC.jpeg,jn5wwtjze9o3asjn5wwr9ryvvwg7ti6h/7c4a7f1f49e9-00330B6B_8F90_4413_9ACD_6113ECEB4DCC.jpeg,39f8f4d5aea4b21eaddad90a77d7e9b55cde08c4a8add9fa227bbf731e9ecf49,4797599,image/jpeg,photos,typeform-2024/jn5wwtjze9o3asjn5wwr9ryvvwg7ti6h/front.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/jn5wwtjze9o3asjn5wwr9ryvvwg7ti6h/front.jpeg,
1,jn5wwtjze9o3asjn5wwr9ryvvwg7ti6h,cv,D0AC3128_622F_4B9E_95CC_768BF994B744.jpeg,jn5wwtjze9o3asjn5wwr9ryvvwg7ti6h/8279546d2c09-D0AC3128_622F_4B9E_95CC_768BF994B744.jpeg,d9969ae5b18a7e62e8c5e97ef5f0d9099bd7ee9a29a657075bf43570dc3fbf03,1678004,image/jpeg,photos,typeform-2024/jn5wwtjze9o3asjn5wwr9ryvvwg7ti6h/cv.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/jn5wwtjze9o3asjn5wwr9ryvvwg7ti6h/cv.jpeg,"non-document in CV slot, routed to photos bucket"
1,k6lyhgboeachtdc4rk6lyhgboclfcqwc,rear,inbound3756056187556546028.jpg,k6lyhgboeachtdc4rk6lyhgboclfcqwc/9c54efea2cda-inbound3756056187556546028.jpg,c0a1880ab5a90d6ba850b5ac326be485c3b9a1127c9258d8a3f8cd3e99913962,75497,image/jpeg,photos,typeform-2024/k6lyhgboeachtdc4rk6lyhgboclfcqwc/rear.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/k6lyhgboeachtdc4rk6lyhgboclfcqwc/rear.jpg,
1,k6lyhgboeachtdc4rk6lyhgboclfcqwc,front,inbound78059016033494604.jpg,k6lyhgboeachtdc4rk6lyhgboclfcqwc/9d49447a7051-inbound78059016033494604.jpg,25772d030ba8b5f845b37eb5af4d1d956270c388c37c8608f2f275377a93a176,165307,image/jpeg,photos,typeform-2024/k6lyhgboeachtdc4rk6lyhgboclfcqwc/front.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/k6lyhgboeachtdc4rk6lyhgboclfcqwc/front.jpg,
1,k6lyhgboeachtdc4rk6lyhgboclfcqwc,cv,inbound8821766645194836936.jpg,k6lyhgboeachtdc4rk6lyhgboclfcqwc/de41529854a6-inbound8821766645194836936.jpg,842d769533b9c472f0fee3db7ceca014530f97d271afefb998b146d3d59a002f,103539,image/jpeg,photos,typeform-2024/k6lyhgboeachtdc4rk6lyhgboclfcqwc/cv.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/k6lyhgboeachtdc4rk6lyhgboclfcqwc/cv.jpg,"non-document in CV slot, routed to photos bucket"
1,k6lyhgboeachtdc4rk6lyhgboclfcqwc,portrait,inbound9139393821290905896.jpg,k6lyhgboeachtdc4rk6lyhgboclfcqwc/f46e68ce0340-inbound9139393821290905896.jpg,6071ffebfe38d7bef2719b64f5e8f5483563bcceeb7a669f9a5fcb1a84735fa3,23160,image/jpeg,photos,typeform-2024/k6lyhgboeachtdc4rk6lyhgboclfcqwc/portrait.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/k6lyhgboeachtdc4rk6lyhgboclfcqwc/portrait.jpg,
1,lkyssanobq64qibfx80zexglkyssanrf,rear,image.jpg,lkyssanobq64qibfx80zexglkyssanrf/307ffbc25fac-imagerear.jpg,865e95611626f4f25542ee7fc45b6983ddc22639d37b5c735d36bff5c4d59ec5,4005670,image/jpeg,photos,typeform-2024/lkyssanobq64qibfx80zexglkyssanrf/rear.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/lkyssanobq64qibfx80zexglkyssanrf/rear.jpg,"slot rear read from the name, agrees with the export"
1,lkyssanobq64qibfx80zexglkyssanrf,cv,IMG_2599.jpeg,lkyssanobq64qibfx80zexglkyssanrf/93af6a6e4e33-IMG_2599.jpeg,638837e86d1567991dc3d5766f54630ba5a961ff5eff8f0ce37c543a4eaed646,52355,image/jpeg,photos,typeform-2024/lkyssanobq64qibfx80zexglkyssanrf/cv.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/lkyssanobq64qibfx80zexglkyssanrf/cv.jpeg,"non-document in CV slot, routed to photos bucket"
1,lkyssanobq64qibfx80zexglkyssanrf,front,image.jpg,lkyssanobq64qibfx80zexglkyssanrf/acdcc508dcef-imagefront.jpg,d9805fb8167bb3279b99f491686cb1e26b55627c95664bb0a7b39e129350666b,4082365,image/jpeg,photos,typeform-2024/lkyssanobq64qibfx80zexglkyssanrf/front.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/lkyssanobq64qibfx80zexglkyssanrf/front.jpg,"slot front read from the name, agrees with the export"
1,lkyssanobq64qibfx80zexglkyssanrf,portrait,image.jpg,lkyssanobq64qibfx80zexglkyssanrf/bbd24138f147-imagepotrait.jpg,5ad28feefd4ab3dc23d3b8708b4ca30698d2056cb0a507d2312833e50b1cae59,3531693,image/jpeg,photos,typeform-2024/lkyssanobq64qibfx80zexglkyssanrf/portrait.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/lkyssanobq64qibfx80zexglkyssanrf/portrait.jpg,"slot portrait read from the name, agrees with the export"
1,mvoo70ejom7iowtjroemvoo7vdrh4nel,cv,0A3536A3_6273_4315_8BCF_A115766C8670.jpeg,mvoo70ejom7iowtjroemvoo7vdrh4nel/5b5a8df0dc12-0A3536A3_6273_4315_8BCF_A115766C8670.jpeg,b9c427c8dfd7bc352ea84a5092d3ffd725a468e91d4dd6aa35085631f28280e2,183541,image/jpeg,photos,typeform-2024/mvoo70ejom7iowtjroemvoo7vdrh4nel/cv.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/mvoo70ejom7iowtjroemvoo7vdrh4nel/cv.jpeg,"non-document in CV slot, routed to photos bucket"
